Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1_P2-1+P2-2_Total_20210826,O1,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,29.8247427994222,24.2623920669384,5.5623507324838,5.561842765656699,5.684124669926855,0.1080525983452948,-0.12177393744305487,-0.12228190427015573,1.0884551062722125
R3.1_P2-1+P2-2_Total_20210826,O2,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,29.9211916235216,24.3593896510765,5.5618019724450996,,,,-0.1223226974817555,,
R3.1_P2-1+P2-2_Total_20210826,O3,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,29.9462747499981,24.3848991579569,5.561375592041198,,,,-0.12274907788565681,,
R3.1_P2-1+P2-2_Total_20210826,O4,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.187189127128,24.4317981574663,5.7553909696617005,5.766729916255266,,,0.07126629973484544,0.08260524632841133,0.9443507793235384
R3.1_P2-1+P2-2_Total_20210826,O5,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.2475008861909,24.531331021852,5.716169864338898,,,,0.03204519441204301,,
R3.1_P2-1+P2-2_Total_20210826,O6,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.3853659217283,24.5567370069631,5.828628914765201,,,,0.14450424483834556,,
R3.1_P2-1+P2-2_Total_20210826,P13,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.860670912513,26.9784346821043,4.882236230408701,5.1233985056459685,,,-0.8018884395181543,-0.5607261642808868,1.4750114608619425
R3.1_P2-1+P2-2_Total_20210826,P14,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,32.2987813669476,27.0362798287022,5.262501538245402,,,,-0.4216231316814527,,
R3.1_P2-1+P2-2_Total_20210826,P15,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,32.3206325519791,27.0951748036953,5.225457748283802,,,,-0.45866692164305345,,
R3.1_P2-1+P2-2_Total_20210826,P16,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.6519204535082,24.9888157312276,5.6631047222806,5.7238013278686,,,-0.0210199476462547,0.039676657941744686,0.9728729668064452
R3.1_P2-1+P2-2_Total_20210826,P17,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.6532542818807,25.0197949761457,5.633459305734998,,,,-0.05066536419185663,,
R3.1_P2-1+P2-2_Total_20210826,P18,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.9572484868953,25.0824085313051,5.8748399555902004,,,,0.1907152856633454,,
R3.1_P2-1+P2-2_Total_20210826,O7,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,32.9962819569665,25.6126912207974,7.383590736169097,,,,1.699466066242242,2.0703771772404793,0.23809724338687926
R3.1_P2-1+P2-2_Total_20210826,O8,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,33.5240891067952,25.6705196523371,7.853569454458103,,,,2.1694447845312483,,
R3.1_P2-1+P2-2_Total_20210826,O9,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,33.7899303000553,25.7635849491805,8.026345350874802,,,,2.342220680947947,,
R3.1_P2-1+P2-2_Total_20210826,P1,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,36.4589296114111,26.6292000117396,9.829729599671502,,,,4.145604929744647,3.705029076366577,0.07667876566349448
R3.1_P2-1+P2-2_Total_20210826,P2,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,36.0923184316574,26.6857424479504,9.406575983706997,,,,3.722451313780142,,
R3.1_P2-1+P2-2_Total_20210826,P3,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,35.6491645450242,26.7180088895224,8.931155655501797,,,,3.247030985574942,,
