Experiment Name,Position,SampleName,ASO Description ,Target SNP ID,CrossingPoint,Unnamed: 6,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
R3.1_P2-1+P2-2_MT_20210826,O1,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.742905547701,24.276786736921,6.466118810779999,6.411880146665166,6.439242627978011,0.10649270079039466,0.026876182801988335,-0.027362481312844505,1.0191472281476466
R3.1_P2-1+P2-2_MT_20210826,O2,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.7567539726057,24.2835219968424,6.4732319757633014,,,,0.03398934778529039,,
R3.1_P2-1+P2-2_MT_20210826,O3,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,30.6221432655468,24.3258536120946,6.296289653452199,,,,-0.14295297452581224,,
R3.1_P2-1+P2-2_MT_20210826,O4,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.0309409332571,24.4026280640835,6.628312869173598,6.5567466324386,,,0.18907024119558713,0.11750400446058862,0.9217810381231886
R3.1_P2-1+P2-2_MT_20210826,O5,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.002727486611,24.4503326560991,6.552394830511901,,,,0.11315220253388958,,
R3.1_P2-1+P2-2_MT_20210826,O6,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.0745134547771,24.5849812571468,6.4895321976303,,,,0.050289569652289146,,
R3.1_P2-1+P2-2_MT_20210826,P13,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,32.7622246023025,26.9469730254708,5.815251576831702,5.804420204150866,,,-0.6239910511463087,-0.6348224238271444,1.5527466162116652
R3.1_P2-1+P2-2_MT_20210826,P14,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,32.8602724179788,26.9714872258877,5.888785192091099,,,,-0.5504574358869121,,
R3.1_P2-1+P2-2_MT_20210826,P15,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,32.7646077987558,27.055383955226,5.709223843529799,,,,-0.7300187844482124,,
R3.1_P2-1+P2-2_MT_20210826,P16,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.5167099282934,24.9718403026342,6.544869625659199,6.349101104830267,,,0.10562699768118833,-0.09014152314774411,1.0644745984268222
R3.1_P2-1+P2-2_MT_20210826,P17,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.3215530986169,25.036027607295,6.2855254913218985,,,,-0.15371713665611253,,
R3.1_P2-1+P2-2_MT_20210826,P18,Naïve_R3.1P2-2,Naïve_R3.1P2-2,,31.3115144607492,25.0946062632395,6.216908197509703,,,,-0.22233443046830814,,
R3.1_P2-1+P2-2_MT_20210826,O7,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,34.039373134702,25.659353468855,8.380019665846998,,,,1.9407770378689868,1.9562048950877557,0.2577054771357091
R3.1_P2-1+P2-2_MT_20210826,O8,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,33.8857654252399,25.6481300521796,8.237635373060304,,,,1.7983927450822925,,
R3.1_P2-1+P2-2_MT_20210826,O9,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,34.2832089859834,25.7145214556934,8.56868753029,,,,2.129444902311988,,
R3.1_P2-1+P2-2_MT_20210826,P1,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,35.3359653181785,26.6798284284773,8.656136889701202,,,,2.2168942617231906,2.436345036263089,0.1847511133801725
R3.1_P2-1+P2-2_MT_20210826,P2,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,35.5602191357218,26.7487630817594,8.811456053962402,,,,2.372213425984391,,
R3.1_P2-1+P2-2_MT_20210826,P3,Ionis1375651_10_R3.1P2-2,Ionis1375651_10uM_R3.1P2-2,,35.9367745277417,26.777604478682,9.159170049059696,,,,2.7199274210816853,,
R3.1_P2-1+P2-2_MT_20210826,O10,Ionis1375651_3_R3.1P2-2,Ionis1375651_3uM_R3.1P2-2,,32.6211818469513,24.9564128420664,7.664769004884903,,,,1.2255263769068918,1.1877358832012572,0.43899125837491976
