Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1
Rd2.3_P5+6_MT_20210726,G7,Ionis1375651_10_P2.3-5,Ionis1375651_10uM_P2.3-5,,34.8998909858319,26.1015643833726
Rd2.3_P5+6_MT_20210726,G8,Ionis1375651_10_P2.3-5,Ionis1375651_10uM_P2.3-5,,34.744214969005,26.2137359074604
Rd2.3_P5+6_MT_20210726,G9,Ionis1375651_10_P2.3-5,Ionis1375651_10uM_P2.3-5,,34.5254546847993,26.2791102304246
Rd2.3_P5+6_MT_20210726,H7,Ionis1375651_10_P2.3-5,Ionis1375651_10uM_P2.3-5,,34.2093890759441,24.6961656525348
Rd2.3_P5+6_MT_20210726,H8,Ionis1375651_10_P2.3-5,Ionis1375651_10uM_P2.3-5,,34.1013377619314,24.772107727254
Rd2.3_P5+6_MT_20210726,H9,Ionis1375651_10_P2.3-5,Ionis1375651_10uM_P2.3-5,,34.265295880906,24.8034096318731
Rd2.3_P5+6_MT_20210726,O7,Ionis1375651_10_P2.3-6,Ionis1375651_10uM_P2.3-6,,33.6812889908836,23.8603953719166
Rd2.3_P5+6_MT_20210726,O8,Ionis1375651_10_P2.3-6,Ionis1375651_10uM_P2.3-6,,33.269608085057,23.8968244857874
Rd2.3_P5+6_MT_20210726,O9,Ionis1375651_10_P2.3-6,Ionis1375651_10uM_P2.3-6,,33.5634599628569,23.9205639186501
Rd2.3_P5+6_MT_20210726,P7,Ionis1375651_10_P2.3-6,Ionis1375651_10uM_P2.3-6,,35.5933703421731,25.7245705971625
Rd2.3_P5+6_MT_20210726,P8,Ionis1375651_10_P2.3-6,Ionis1375651_10uM_P2.3-6,,35.855415081705,25.7699449562049
Rd2.3_P5+6_MT_20210726,P9,Ionis1375651_10_P2.3-6,Ionis1375651_10uM_P2.3-6,,35.0791257104752,25.7927024456433
Rd2.3_P5+6_MT_20210726,G10,Ionis1375651_3_P2.3-5,Ionis1375651_3uM_P2.3-5,,31.9840135820642,24.0489586172328
Rd2.3_P5+6_MT_20210726,G11,Ionis1375651_3_P2.3-5,Ionis1375651_3uM_P2.3-5,,32.2477691393605,24.1567308870114
Rd2.3_P5+6_MT_20210726,G12,Ionis1375651_3_P2.3-5,Ionis1375651_3uM_P2.3-5,,32.1795685041822,24.2101462052659
Rd2.3_P5+6_MT_20210726,H10,Ionis1375651_3_P2.3-5,Ionis1375651_3uM_P2.3-5,,31.0802784516483,22.8909272604944
Rd2.3_P5+6_MT_20210726,H11,Ionis1375651_3_P2.3-5,Ionis1375651_3uM_P2.3-5,,31.2208058680903,22.9703098370291
Rd2.3_P5+6_MT_20210726,H12,Ionis1375651_3_P2.3-5,Ionis1375651_3uM_P2.3-5,,31.1022927024375,23.0365017735912
Rd2.3_P5+6_MT_20210726,O10,Ionis1375651_3_P2.3-6,Ionis1375651_3uM_P2.3-6,,30.7363925799878,22.7739271231353
Rd2.3_P5+6_MT_20210726,O11,Ionis1375651_3_P2.3-6,Ionis1375651_3uM_P2.3-6,,31.0241283205149,22.8315626779013
Rd2.3_P5+6_MT_20210726,O12,Ionis1375651_3_P2.3-6,Ionis1375651_3uM_P2.3-6,,31.1567545827654,22.8993974214641
Rd2.3_P5+6_MT_20210726,P10,Ionis1375651_3_P2.3-6,Ionis1375651_3uM_P2.3-6,,33.1697018922353,24.2971913354294
Rd2.3_P5+6_MT_20210726,P11,Ionis1375651_3_P2.3-6,Ionis1375651_3uM_P2.3-6,,33.1930737478186,24.3242421336012
Rd2.3_P5+6_MT_20210726,P12,Ionis1375651_3_P2.3-6,Ionis1375651_3uM_P2.3-6,,32.8490636841768,24.3890056913354
Rd2.3_P5+6_MT_20210726,G13,Ionis676630_10_P2.3-5,Ionis676630_10uM_P2.3-5,,31.6763416881925,24.9834020496989
Rd2.3_P5+6_MT_20210726,G14,Ionis676630_10_P2.3-5,Ionis676630_10uM_P2.3-5,,31.9312120938174,25.0755294171308
Rd2.3_P5+6_MT_20210726,G15,Ionis676630_10_P2.3-5,Ionis676630_10uM_P2.3-5,,31.9504746549457,25.0789211521804
Rd2.3_P5+6_MT_20210726,H13,Ionis676630_10_P2.3-5,Ionis676630_10uM_P2.3-5,,32.0222748979998,24.6077475205821
Rd2.3_P5+6_MT_20210726,H14,Ionis676630_10_P2.3-5,Ionis676630_10uM_P2.3-5,,32.5118015331075,24.6976211927936
Rd2.3_P5+6_MT_20210726,H15,Ionis676630_10_P2.3-5,Ionis676630_10uM_P2.3-5,,32.3756955382278,24.7341194939929
Rd2.3_P5+6_MT_20210726,O13,Ionis676630_10_P2.3-6,Ionis676630_10uM_P2.3-6,,30.9717602034648,23.5131267080407
Rd2.3_P5+6_MT_20210726,O14,Ionis676630_10_P2.3-6,Ionis676630_10uM_P2.3-6,,31.0937267575315,23.6322354097454
Rd2.3_P5+6_MT_20210726,O15,Ionis676630_10_P2.3-6,Ionis676630_10uM_P2.3-6,,31.3864976869126,23.597229756524
