Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P7+8_Total_20210726,G1,Naïve_P2.3-7,Naïve_P2.3-7,,29.2086823867572,23.1860486903577,6.022633696399499,6.0394416312112,6.0671103488075495,0.12231192089893991,-0.044476652408050654,-0.027668717596349996,1.0193635822468927
Rd2.3_P7+8_Total_20210726,G2,Naïve_P2.3-7,Naïve_P2.3-7,,29.2829068575312,23.2705588726534,6.012347984877799,,,,-0.054762363929750535,,
Rd2.3_P7+8_Total_20210726,G3,Naïve_P2.3-7,Naïve_P2.3-7,,29.3611606908526,23.2778174784963,6.083343212356301,,,,0.016232863548751197,,
Rd2.3_P7+8_Total_20210726,G4,Naïve_P2.3-7,Naïve_P2.3-7,,28.9840821428475,23.0577790835549,5.9263030592926,6.031772047067832,,,-0.14080728951494947,-0.03533830173971708,1.0247971025012539
Rd2.3_P7+8_Total_20210726,G5,Naïve_P2.3-7,Naïve_P2.3-7,,29.1699627926026,23.1069329413476,6.063029851254999,,,,-0.004080497552550355,,
Rd2.3_P7+8_Total_20210726,G6,Naïve_P2.3-7,Naïve_P2.3-7,,29.2182524590656,23.1122692284097,6.105983230655898,,,,0.038872881848348584,,
Rd2.3_P7+8_Total_20210726,H1,Naïve_P2.3-7,Naïve_P2.3-7,,29.5560201391082,23.6390351607079,5.916984978400301,5.955643018378932,,,-0.15012537040724894,-0.11146733042861712,1.080326451977449
Rd2.3_P7+8_Total_20210726,H2,Naïve_P2.3-7,Naïve_P2.3-7,,29.6487848849788,23.6974313218582,5.951353563120598,,,,-0.11575678568695125,,
Rd2.3_P7+8_Total_20210726,H3,Naïve_P2.3-7,Naïve_P2.3-7,,29.7702389705535,23.7716484569376,5.998590513615898,,,,-0.06851983519165117,,
Rd2.3_P7+8_Total_20210726,H4,Naïve_P2.3-7,Naïve_P2.3-7,,29.5533965995447,23.3260889182609,6.227307681283801,6.241584698572233,,,0.16019733247625112,0.1744743497646842,0.8860903099375962
